STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,THA,Thailand,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,55.13462448120117,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,THA,Thailand,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2021,96.85604858398438,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,THA,Thailand,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2021,55.554931640625,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,THA,Thailand,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,95.29436492919922,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,THA,Thailand,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,61.72240447998047,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,61.90898895263672,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,28.684860229492188,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,26.358184814453125,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,28.256532669067383,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,24.63363647460937,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,11.444095611572266,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,14.11395263671875,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,27.41561508178711,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,54.37408065795898,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,14.891545295715332,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,14.150423049926758,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,34.124366760253906,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,58.85093307495117,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,32.71357727050781,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,36.4094352722168,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,53.46726608276367,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,37.49692916870117,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,26.274356842041016,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,34.751399993896484,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,GMB,"Gambia, The",WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,33.75070571899414,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,22.453147888183597,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,17.32421875,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,27.588712692260746,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,66.6556396484375,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,37.98504638671875,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,37.30256271362305,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,51.0854377746582,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,71.18817138671875,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,41.632137298583984,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TGO,Togo,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,34.27169418334961,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,97.68685913085938,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,98.04927825927734,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,96.4628677368164,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,96.88488006591795,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,91.45333099365234,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,96.44294738769533,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,96.81891632080078,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,98.86383056640624,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,99.0234603881836,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TON,Tonga,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,96.74795532226562,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,52.12070846557617,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,61.87052154541016,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,50.849700927734375,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,56.83952713012695,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,70.55948638916016,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,51.44870376586914,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,36.97646713256836,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,55.07257080078125,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,72.16327667236328,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUN,Tunisia,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2015,62.091739654541016,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUR,Turkiye,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,84.26045227050781,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUR,Turkiye,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,62.52524948120117,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUR,Turkiye,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,75.1328353881836,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,TUR,Turkiye,WB_SSGD_PCT_POP_PRIMARY_EDU_COMPLETE,Percentage of population with completed primary education,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2019,80.453369140625,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
